,sentence,label,filename
2069,"iz iskaza svjedoka š. v. utvrdjeno je: daje dana 09.01.2011g nakon 01,00 čas bio u diskoteci … zajedno sa drugom l. v., koji je u jednom trenutku otišao u wc, te kada se vratio iz wc-a, sa udaljenosti oko 3 metra, vidio je j. b. kako se kreće u pravcu l. koga je znao od ranije i udario ga pesnicom u predjelu glave, ali l. nije pao od tog udarca, nego su se njih dvojica pogurali i prevrnuli sto a nakon toga obojica pali na patos.dalje je naveo, da je pokušao da pridje, ali nije mogao, jer je prišlo obezbjedjenje i razvadilo tuču, a vidio je l. krv u predjelu ruke, iako u prvom trenutku nije primijetio povrede u predjelu oka kod l., nego ga je odveo u bolnicu i tamo mu vidio tu povredu, te nakon što mu je ukazana pomoć, pošli su u policiju, ali je j. sa društvom već bio u policiji.istakao je, da smatra da je napad na l., zbog toga što su prije nekoliko godina on i l. imali svadju sa j. i njegovim društvom kada su radili kao konobari u kafe baru e., gdje su j. i njegovo društvo maltretirali konobara, pa je na kraju posle te svadje, došlo do svadje i tuče izmedju gazde kafića i njih, te je apsolutno siguran da l. v. nije j. udario u predjelu glave, jer je on iz te blizine to mogao da vidi, pa mu nije jasno otkud povreda glavi j. a postoji mogućnost kada su padali da su se povrijedili.",,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10236.txt
2070,"iz iskaza svjedoka v. b. , utvrdjeno je : da se datuma ne sjeća, ali pamti dogadjaj kada je sa svoim bratom otišao u …, koji se nalazi u prostorijama fudbalskog stadiona, u b. i nešto oko pola jedan ili jedan, pošto je bio udaljen na oko 1 metar od l. v., vidio je, kada je j. b. pesnicom udario l. v. u predjelu glave a nakon toga njih dvojica su se uhvatili i pali na pod.naveo je, da ne zna baš tačno u koji dio glave je j. udario pesnicom l., jer je odmah reagovalo obezbjedjenje lokala i njih dvojicu su izveli napolje, te se on malo skrajnuo i još neko vrijeme ostao tu, a prije nego što su ih izveli iz lokala vidio je na ruci l. krv, ali ne zna na kojoj, nije zapamtio a zbog tog dogadjaja se stvorila velika gužva .napomenuo je, da je u lokalu bilo dosta gostiju, ali nije bila prevelika gužva i da u rukama l. nije vidio nikakav predmet, ni flašu, ni bilo šta drugo.odgovarajući na pitanje suda, kazao je, da je po ulasku u lokal stao za viseći sto a l. i j. takodje su stajali tj.",,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10236.txt
2071,"l. je pošao kroz prolaz prema wc-u a j. je stajao ispred i po povratku l. iz wc-a, došlo je do fizičkog kontakta izmedju njih.",,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10236.txt
2072,"ni iskaze ovih svjedoka sud nije prihvatio u dijelu u kome su naveli da je oštećeni j., prvi udario optuženog pesnicom, nakon čega su odmah pali na pod, iz prostog razloga što su takvi navodi potpuno negirani nalazom i mišljenjem vještaka za sudsku medicinu, koji isključuje mogućnost da je povreda oštećenom u predjelu glave nanešena pesnicom .oni su morali vidjeti iz neposredne blizine da je optuženi l. napao oštećenog pivskom flašom u predjelu glave i da je tek tada oštećeni uzvratio udarac, pesnicom.",,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10236.txt
2073,"iz zapisnika o ispitivanju alkohola u organizmu uprave policije pj b., od 09.01.2011 godine, proizilazi da je kod optuženog l. v. konstatovano prisustvo 0,90 % alkohiola u organizmu.",,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10236.txt
2074,iz izvještaja ljekara specijaliste opšte bolnice berane br….,,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10236.txt
2075,"od 09.01.2011 g, izvještaja br….",,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10236.txt
2076,"od 09.01.2011g, br….",,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10236.txt
2077,"od 20.01.2011g, br….",,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10236.txt
2078,"od 02.02.2011g, … od 09.01.2011g, izvještaja oftalmologa od 13.01.2011g.",,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10236.txt
2079,i nalaza i mišljenja vještaka medicinske struke dr.b.,,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10236.txt
2080,"d. datog u predmetu kri.br57/11 od od 17.03.2011 godine, utvrdjeno je: da je j. b. zadobio povrede u tjemenom dijelu glave, dvije lacerokontuzne rane, promjera 2x1 i 1x1 cm a iste su nastale udarom tupe mehaničke sile u predjelu tjemenog dijela glave a povreda je mogla biti nanešena i udarom pivske flaše.kvalifikuje se kao laka tjelesna povreda.",,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10236.txt
2081,"utvrdjeno je takodje, da je l. v. zadobio povrede na desnoj šaci, lacerokontuzna rana veličine 3x1 cm, koja se kvalifikuje kao laka tjelesna povreda i nanešena je mehaničkim orudjem koje ima oštricu a to može biti pad na razbijeno staklo ili pak nekim drugim predmetom koji ima oštricu.",,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10236.txt
2082,iz nalaza i mišljenja vještaka za sudsku medicinu dr.d.,,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10236.txt
2083,"č. od 11.05.2011 godine, utvrdjeno je: da je l. v. u predmetnom dogadjaju zadobio sledeću povredu : ranu razderinu- sjekotinu na dlanskoj strani desne šake, veličine 3x1cm, koja se u vrijeme nanošenja kvalifikuje kao laka tjelesna povreda a nastala je oštrim, neravnim orudjem, najvjerovatnije polomljenim staklom, najvjerovatnije prilikom pada na podlogu na kojoj se nalazilo staklo i to dlanom desne šake.proizilazi takodje, da je kod l. v. 4-5 dana nakon dogadjaja očni ljekar ustanovio i da postoji stanje poslije nagnječenja lijeve očne jabučice, krvni podliv gornjeg kapka lijevog oka u povlačenju.",,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10236.txt
2084,"navedene povrede kvalifikuju se pojedinačno i zbirno kao laka tjelesna povreda, te je povreda u vidu nagnječenja lijeve očne jabučice i krvnog podliva mogla nastati u predmetnom dogadjaju, ali i nakon dogadjaja, jer nije opisana boja krvnog podliva u predjelu kapka oka a nijesu registrovane kod prvih pregleda.",,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10236.txt
2085,"proizilazi da je j. b. u predmetnom dogadjaju zadobio sledeće povrede: dvije rane razderine u tjemenom predjelu glave promjera 2 x1 cm i 1 x 0,5 cm koje se u vrijeme nanošenja pojedinačno i zbirno kvalifikuju kao laka tjelesna povreda a nastale su tupim mehaničkim orudjem, moguće nepolomljenom flašom, a mogle su nastati i jednokratnim udarcem nepolomljenom flašom, koja se u momentu udarca polomila.",,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10236.txt
2086,"iz dopunskog nalaza i mišljenja istog vještaka od 17.06.2011 g. proizilazi da je rana razderina- sjekotina na dlanskoj strani desne šake veličine 3x1 cm kod l. v. nastala oštrim, neravnim orudjem, najvjerovatnije polomljenim staklom, najvjerovatnije prilikom pada na podlogu na kojoj se nalazilo staklo i to dlanom desne šake, te da se ne može isključiti mogućnost da je povreda nastala i kada se l. v. slomila flaša u ruci.proizilazi takodje, da su dvije rane razderine u tjemenom predjelu glave promjera 2 x1 cm i 1 x 0,5 cm kod j. b., nastale tupim mehaničkim orudjem, moguće nepolomljenom flašom, te da su mogle nastati i jednokratnim udarcem nepolomljenom flašom koja se u momentu udarca polomila.vještak isključuje mogućnost da su navedene povrede mogle nastati pesnicom, zbog lokalizacije, vrste rane .",,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10236.txt
2087,medicinsku dokumentaciju i nalaz i mišljenje vještaka za sudsku medicinu dr.d.,,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10236.txt
2088,"č. sud je prihvatio cijeneći da je dat stručno i savjesno od strane kompetentnog stručnjaka, dajući prioritet ovom vještaku u odnosu na vještačenje ortopeda dr.d.. pravnom analizom naprijed utvrdjenog činjeničnog stanja, sud je našao da su u radnjama optuženog l. v., sadržana sva bitna obilježja krivičnog djela laka tjelesna povreda iz čl152.st.2.u vezi st.1.kzcg.",,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10236.txt
2089,"u toku krivičnog postupka izvedenim dokazima utvrdjeno je kao nesporno da je dana 09.01.2011 godine, oko 01,50 časova, u diskoteci ,,…“ u b., optuženi l. v. lako tjelesno povrijedio oštećenog j. b., na način što ga je udario nepolomljenom staklenom pivskom flašom u predjelu glave, pri čemu je oštećeni j. zadobio povrede u vidu dvije rane razderine u tjemenom predjelu glave, veličine 2 x 1 cm i 1 x 0,5 cm, što je utvrdjeno iz medicinske dokumentacije i nalaza i mišljenja vještaka za sudsku medicinu dr.d.",,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10236.txt
2090,"č., te nalaza i mišljenja ortopeda dr.b.",,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10236.txt
2091,d..u konkretnom slučaju staklena flaša predstavlja sredstvo podobno da se tijelo teško povrijedi i zdravlje teško naruši.,,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10236.txt
2092,"svi saslušani svjedoci, koji su nesporno bili očevici dogadjaja su drugovi oštećenog i optuženog, izuzev r. m., koji nije vidio kako je dogadjaj započeo i ko je prvi napao.",,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10236.txt
2093,"iz nalaza i mišljenja vještaka za sudsku medicinu proizilazi da je oštećeni j. b. zadobio dvije rane razderine koje su posledica udarca pivskom flašom, a optuženi l. nagnječenje lijeve očne jabučice i krvni podliv gornjeg kapka lijevog oka, te ranu- sjekotinu na dlanu desne šake koja je posledica pada na podlogu na kojoj se nalazilo staklo.",,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10236.txt
2094,"pri tome, u diskoteci nije bilo tuče, a fizički kontakt ostvaren je samo izmedju optuženog i oštećenog .optuženi l. je visok, snažnije fizičke gradje i znatno mladji od oštećenog j., koga zna od ranije , jer je bio u svadji sa njegovim društvom, pa nije logično da je prošao pored oštećenog j. toalet i po povratku nakon 2-3 minuta, da ga je j. napao prvi, udarivši ga pesnicom, navodno zbog svadje optuženog i j. društva od prije 3-4 g. napadač je po pravilu uvijek u prednosti , jer se priprema i planira napad, pa bi povrede optuženog l. sigurno bile ozbiljnije, da je napadnut od oštećenog j., što u konkretnom nije slučaj, već je optuženi l. pod dejstvom alkohola, napao oštećenog i udario ga nepolomljenom pivskom flašom u predjelu glave, pri čemu je oštećeni ostao na nogama i na taj udarac uzvratio pesnicom optuženom, nakon čega su rvajući se pali na pod, prevrnuvši sto sa svim što je na njemu i pri padu na podlogu na kojoj je bilo stakla, optuženi je zadobio ranu –sjekotinu dlana desne šake.",,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10236.txt
2095,"stoga je za sud neprihvatljiva odbrana optuženog l., da nije ni flašom, ni bilo kakvim drugim predmetom udario oštećenog j., jer je u tom dijelu potpuno negirana nalazom i mišljenjem vještaka za sudsku medicinu, koji isključuje mogućnost da je povreda oštećenom nanešena pesnicom, te činjenicom da osim fizičkog kontakta izmedju njih dvojice, niko drugi nije učestvovao u predmetnom dogadjaju.",,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10236.txt
2096,"djelujući na opisani način, optuženi l. je postupao sa umišljajem, svjestan da udara oštećenog, staklenom flašom, sredstvom podobnim da se tijelo teško povrijedi i zdravlje teško naruši, pa je htio postizanje zabranjene posledice.",,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10236.txt
2097,"prilikom odlučivanja o izboru vrste i visine krivične sankcije koju u konkretnom slučaju treba primijeniti prema optuženom l. v., za naprijed navedeno krivično djelo, sud je imao u vidu sve okolnosti u smislu čl42.kzcg.tako je od olakšavajućih okolnosti na strani optuženog, sud cijenio i uzeo u obzir da je mlad, bez zaposlenja, siromašnog imovnog stanja, te da do sada nije osudjivan kao počinilac krivičnih djela.otežavajućih okolnosti na strani optuženog nije bilo, pa mu je sud cijeneći nadjene olakšavajuće okolnosti kao osobito olakšavajućeg karaktera, primjenom odredaba čl45.i 46.kzcg o ublažavanju kazne, ublažio kaznu po vrsti i izrekao mu novčanu kaznu u iznosu od 1.200,00 eura, iako je za ovo krivično djelo propisana kazna zatvora do 3 godine, jer će se po mišljenju suda i sa ovako ublaženom kaznom, u okviru opšte svrhe izricanja krivičnih sankcija predvidjenih čl4.st.2.kzcg postići svrha kažnjavanja iz čl32.istog zakona.osnovano se može očekivati da će izrečena kazna pozitivno djelovati na prevaspitavanje optuženog i na njega uticati da ubuduće ne vrši krivična djela.",,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10236.txt
2098,"odluka o troškovima krivičnog postupka zasnovana je na odredbi čl202.st.1.zkp-a i predstavlja izdatke koje je sud imao za vještake medicinske struke, dok je paušalni iznos odmjeren s obzirom na složenost i trajanje krivičnog postupka, te imovno stanje optuženog, čl199.st.3.zkp-a.",,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10236.txt
2099,"o troškovima optuženog l. v. i njegovog branioca, sud će odlučiti posebnim rešenjem, čl200 zkp-a.",,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10236.txt
2100,"oštećeni j. b., iz b., se radi ostvarivanja imovinsko pravnog zahtjeva za naknadu štete upućuje na parnicu, čl212.st.2.zkp-a.",,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10236.txt
2101,"ii na osnovu rezultata dokaznog postupka i utvrdjenog činjeničnog stanja, sud je stao na stanovištu da djelo za koje je optužen j. b., po zakonu nije krivično djelo, jer je optuženi j. postupao u nužnoj odbrani, pa je istog na osnovu čl363.st.1.t.1.zkp-a, u vezi sa čl10.kzcg oslobodio od optužbe.izvedenim dokazima utvrdjeno je kao nesporno, da je optuženi j. b. kritičnom prilikom bio u diskoteci ,,…“ sa drugovima b. d., s. v. i b. z..u diskoteci je takodje bio oštećeni l. v. sa svojim drugom š. v.. pri tome, oštećeni l. i njegov drug š. znali su se iz vidjenja sa optuženim j. i njegovim drugovima, iz vremena kada su l. i š. bili konobari u kafiću, kada su po riječima š. imali svadju sa optuženim j. i njegovim društvom.",,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10236.txt
2102,"nesporno je takodje, da je kritičnom prilikom oštećeni l. bio pod dejstvom alkohola i da osim fizičkog kontakta izmedju njega i optuženog j. b., nije bilo ni kakvog fizičkog obračuna, ni tuče, te da je oštećeni l. v. zadobio laku tjelesnu povredu od optuženog j. b., kao i sam optuženi od njega.dokazi medjutim, upućuju na zaključak da je optuženi j. b. postupao u nužnoj odbrani.oštećeni, iako mladji sedam godina od optuženog , udario ga je nepolomljenom staklenom pivskom flašom u predjelu glave , što ukazuje da je optuženi bio napadnut i da se našao u stanju nužde, jer u tom trenutku, zaštitu mu nijesu mogli pružiti državni organi.napad je bio stvaran, ozbiljan i protivpravan, usmjeren na njegov tjelesni integritet, upotrebom staklene pivske flaše, sredstva podobnog da tijelo teško povrijedi i zdravlje teško naruši.u odbijanju napada optuženi j. koji je ostao na nogama nakon udarca, uzvratio je pesnicom, udarivši oštećenog u predjelu lijevog oka.odbrana optuženog, uslijedila je kad je započeo napad.pri tome, optuženi j. je niži rastom i znatno slabije fizičke konstitucije od oštećenog i pri toj odbrani, uzvratio je oštećenom udarcem pesnicom , te je takva povreda oštećenog bila neizbježna radi odbijanja napada.odbrana optuženog u tim okolnostima bila je neophodna i pružena je za vrijeme dok je napad trajao.u prilog zaključivanju da je oštećeni l. bio napadač i da je optuženi j. postupao u nužnoj odbrani ide činjenica da iz nalaza i mišljenja vještaka za sudsku medicinu dr.d.",,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10236.txt
2103,"č., proizilazi da povrede optuženog j. potiču od udarca tupim mehaničkim orudjem, moguće nepolomljenom flašom, što objašnjava da niko od očevidaca dogadjaja koji su saslušani u svojstvu svjedoka, nije pomenuo da je vidio krv na glavi optuženog iako je zadobio povredu u vidu dvije rane razderine u tjemenom predjelu glave veličine 2 x 1 cm i 1 x 0,5 cm.nesporno je i to da su nakon razmijenjenih udaraca oštećeni i optuženi pali na pod, na kome je imalo stakla, pri čemu je oštećeni l. zadobio povredu u vidu rane razderine- sjekotine na dlanskoj strani desne šake veličine 3x1cm.",,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10236.txt
2104,"kod činjenice da je oštećeni iako mladji i jači, pod dejstvom alkohola bez ikakvog povoda napao optuženog staklenom pivskom flašom, sredstvom podobnim da se tijelo teško povrijedi i zdravlje teško naruši, zbog toga što je prije više godina imao svadju sa njegovim društvom, izvedeni dokazi upućuju na zaključak da je optuženi j. postupao u nužnoj odbrani i napad se mogao otkloniti jedino na način, kako je to on učinio.",,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10236.txt
2105,"o troškovima optuženog j. b. i njegovog branioca, sud će odlučiti posebnim rešenjem, čl200 zkp-a.",,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10236.txt
2106,"oštećeni l. v., iz b. se radi ostvarivanja imovinsko pravnog zahtjeva za naknadu štete upućuje na parnicu, čl212.st.3.zkp-a.",,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10236.txt
2107,sa iznijetih razloga odlučeno je kao i uzreci presude.,,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10236.txt
2108,"osnovni sud u beranama dana 04.07.2011 godine zapisničar s u d i j a dušanka sekulić dubravka popović pravna pouka protiv ove presude nezadovoljna stranka ima pravo žalbe u roku od 8 dana, od dana prijema iste višem sudu u b.polju a preko ovog suda.",,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10236.txt
