,sentence,filename
1657,nemoj ovo više da radiš,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10160.txt
1658,"ovo nije tvoj put""",data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10160.txt
1659,"a tada mu je okrivljeni rekao: ""hoćeš li da me sačekaš da ti pokažem je li tvoj put""",data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10160.txt
1660,ušao je u kući i izašao držeći pištolj u ruci,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10160.txt
1661,koji je prilazeći oštećenom repertirao: kada mu je prišao na udaljenosti od nekih 2-3 metra,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10160.txt
1662,"uperio je pištolj u njegovom pravcu i rekao mu: ""hoćeš li sad da te ubijem",data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10160.txt
1663,"na šta je oštećeni odgovorio ""evo tu sam",data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10160.txt
1664,okrivlejni se nakon toga vratio u kuću,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10160.txt
1665,a oštećeni je pozvao policiju,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10160.txt
1666,koju su sačekali na licu mjesta.,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10160.txt
1667,sud je prihvatio iskaze oštećenog i svjedoka r. d. i s. s.,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10160.txt
1668,koji su po mišljenju suda jasni,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10160.txt
1669,logični i vjerodostojni i na osnovu kojih je nesumljivo utvrđena krivica okrivljenog.,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10160.txt
1670,iz potvrde o privremeno oduzetim predmetima,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10160.txt
1671,utvrđeno je da je od okrivljenog oduzet pištolj marke crvena zastava,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10160.txt
1672,pravnom analizom naprijed utvrdjenog činjeničnog stanja,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10160.txt
1673,sud je našao da su se u opisanim radnjama okrivljenog m. b.,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10160.txt
1674,stekla sva bitna obilježja krivičnog djela nedozvoljeno držanje oružja i eksplozivnih materija iz čl 403 st. 1 kz,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10160.txt
1675,u sticaju sa krivičnim djelom ugrožavanje sigurnosti iz čl 168 st. 1 kz.,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10160.txt
1676,tako je na osnovu iskaza oštećenog v. j. utvrđeno da je predmetnog dana sa službenikom šu berane s. s. i radnikom r. d. pošao u selo š.. kada su bili blizu kuće m. b.,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10160.txt
1677,on je na putu postavio neke prepreke u vidu drvenih greda.,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10160.txt
1678,zaustavili su vozilo i on je izašao sa namjerom da skloni te grede,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10160.txt
1679,kada je iz kuće izašao okrivljeni i počeo da mu prijeti riječima „nećeš prolaziti tuda,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10160.txt
1680,ja ću u tome da te spriječim,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10160.txt
1681,zatim je ušao u kuću,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10160.txt
1682,a predhodno govoreći mu riječi „sad ću da te ubijem“,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10160.txt
1683,iznio pištolj i isti repertirao i uperio u njegovom pravcu,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10160.txt
1684,u predjelu grudi,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10160.txt
1685,a bio je udaljen 3-4 metra.,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10160.txt
1686,"navode oštećenog da je okrivljeni uperio pištolj u njegovom pravcu i da je izgovorio riječi ""sad ću da te ubijem"" potvrdio je i svjedok r. d.",data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10160.txt
1687,kao i svjedok s. s.,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10160.txt
1688,koji je istakao da je okrivljeni repetirao pištolj prilazeći oštećenom,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10160.txt
1689,a nakon što mu je prišao,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10160.txt
1690,rekao mu „hoćeš li sad da te ubijem“.,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10160.txt
1691,za koji je okrivljeni imao dozvolu za držanje,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10160.txt
1692,od istog je oduzet,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10160.txt
1693,zajedno sa oružnim listom.,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10160.txt
1694,okrivljeni je negirao da je oštećenom uputio riječi prijetnje,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10160.txt
1695,što sud nije prihvatio,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10160.txt
1696,već je mišljenja da je njegova odbrana sračunata na izbjegavanje krivice.,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10160.txt
1697,„sad ću da te ubijem“ je bila neposredna i ostvarljiva,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10160.txt
1698,po samom načinu kako se odigrao predmetni događaj,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10160.txt
1699,obzirom da je okrivljeni uperio pištolj u njegovom pravcu u predjelu grudi,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10160.txt
1700,te je samim tim i ozbiljna i stvarna.,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10160.txt
1701,pri tome okrivljeni je na javnom mjestu,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10160.txt
1702,koje je dakle dostupno svakom na slobodan pristup,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10160.txt
1703,postupajući suprotno zakonskom određenju sadržanom u čl 11 zakona o oružju,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10160.txt
1704,a istovremeno je to oružje repertirao i uperio u pravcu oštećenog izgovarajući riječi prijetnje.,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10160.txt
1705,kako je nosio oružje na javnom mjestu,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10160.txt
1706,to je nesumljivo utvrđeno da je izvršio krivično djelo nedozvoljeno držanje oružja i eksplozivnih materija iz čl 403 st. 1 kz,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10160.txt
1707,a obzirom da je i okrivljenom tom prilikom pištoljem prijetio,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10160.txt
1708,to je istovremeno u sticaju sa navedenim krivičnim djelom,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10160.txt
1709,izvršio i krivično djelo ugrožavanje sigurnosti iz čl 168 st. 1 kz.,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10160.txt
1710,djelujući na opisani način,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10160.txt
1711,optuženi je postupao sa umišljajem,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10160.txt
1712,obzirom da je nošenjem oružja na javnom mjestu i prijetnjom napadom na život ili tijelo drugog,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10160.txt
1713,vrši krivična djela,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10160.txt
1714,pa je i pored takve svijesti,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10160.txt
1715,neovlašćeno nosio predmetno oružje,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10160.txt
1716,kojim je prijetio oštećenom,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10160.txt
1717,čime je manifestovao htenje za nastupanje zabranjene posledice.,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10160.txt
1718,prilikom odlučivanja o vrsti i visini krivične sankcije,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10160.txt
1719,koju u konkretnom slučaju treba primijeniti prema okrivljenom,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10160.txt
1720,za izvršeno krivično djelo,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10160.txt
1721,sud je imao u vidu sve okolnosti iz čl 42 kz.,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10160.txt
1722,tako je od olakšavajućih okolnosti,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10160.txt
1723,cijenio i uzeo u obzir da je okrivljeni lice starije životne dobi ( 85 godina ),data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10160.txt
1724,slabijeg zdravstvenog stanja,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10160.txt
1725,dok je kao otežavajuću okolnost cijenio da je jednom prije više od 10 godina osuđivan.,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10160.txt
1726,sud je našao da u konkretnom slučaju ima uslova da se učiniocu koji je kriv,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10160.txt
1727,ne primijeni kazna,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10160.txt
1728,jer to nije nužno radi krivično pravne zaštite,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10160.txt
1729,već da se može očekivati da će upozorenje uz prijetnju kaznom,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10160.txt
1730,dovoljno uticati na učinioca da više ne vrši krivična djela,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10160.txt
1731,pa mu je predhodno za krivično djelo nedozvoljeno držanje oružja i eksplozivnih materija iz čl 403 st. 1 kz utvrdio kaznu zatvora u trajanju od tri mjeseca,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10160.txt
1732,a za krivično djelo ugrožavanje sigurnosti iz čl 168 st. 1 kz kaznu zatvora u trajanju od 30 dana,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10160.txt
1733,pa mu je primjenom odredbi člana 48 kz-a,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10160.txt
1734,izrekao jedinstvenu kaznu zatvora,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10160.txt
1735,u trajanju od 100 ( sto ) dana i istovremeno na osnovu člana 53 i 54 kz-a odredio,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10160.txt
1736,da se ista neće izvršiti,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10160.txt
1737,ako osuđeni za vrijeme od jedne godine,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10160.txt
1738,od dana pravosnažnosti presude ne izvrši novo krivično djelo.,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10160.txt
1739,sud je uvjerenja,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10160.txt
1740,da je izrečena krivična sankcija,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10160.txt
1741,srazmjerna težini izvršenog krivičnog djela i stepenu krivice okrivljenog,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10160.txt
1742,te da će se ovom mjerom upozorenja u okviru opšte svrhe izricanja krivičnih sankcija,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10160.txt
1743,propisane čl 4 st. 2 kz-a,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10160.txt
1744,postići svrha kažnjavanja propisana čl 32 istog zakona i svrha uslovne osude,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10160.txt
1745,propisana članom 52 kz-a.,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10160.txt
1746,osnovano se može očekivati da će upozorenje,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10160.txt
1747,uz prijetnju kaznom,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10160.txt
1748,dovoljno uticati na okrivljenog da u buduće ne vrši krivična djela.,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10160.txt
1749,iz b. i oštećene b. a.,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10162.txt
1750,a u odsustvu uredno pozvanog odt-a berane,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10162.txt
1751,donio je i javno objavio dana 14.06.2011. godine p r e s u d u okrivljeni a. a.,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10162.txt
1752,od oca r. i majke e.,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10162.txt
1753,rođen … godine,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10162.txt
1754,gdje je i stalno nastanjen u ul.,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10162.txt
1755,oslobađa se od optužbe da je: dana 19.03.2011.godine,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10162.txt
1756,u porodičnoj kući,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10162.txt
1757,u selu o.,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10162.txt
1758,primjenom grubog nasilja narušio tjelesni i duševni integritet člana svoje porodice - supruge,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10162.txt
1759,oštećene a. b.,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10162.txt
1760,što je stisnutom pesnicom u predjelu glave,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10162.txt
1761,nanijevši joj laku tjelesnu povredu u vidu krvnog podliva u predjelu gornje usne,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10162.txt
1762,- čime bi izvršio krivično djelo nasilje u porodici ili u porodičnoj zajednici iz čl 220 st. 1 krivičnog zakonika.,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10162.txt
1763,zastupnik javne optužbe,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10162.txt
1764,nije pristupio na glavni pretres od 14.06.2011. godine,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10162.txt
1765,iako je uredno pozvan,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10162.txt
1766,pa je sud isti održao i zaključio u njegovom odsustvu,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10162.txt
1767,na osnovu čl 453 st. 1 zkp-a.,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10162.txt
1768,oštećena b. a.,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10162.txt
1769,u završnoj riječi nije se pridružila krivičnom gonjenju protiv okrivljenog,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10162.txt
1770,niti je zadržala pravo da imovinsko pravni zahtjev za naknadu štete ostvari u parničnom postupku.,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10162.txt
1771,okrivljeni a. a.,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10162.txt
1772,u svojoj odbrani,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10162.txt
1773,datoj tokom postupka negirao je izvršenje krivičnog djela i istakao da nije udario oštećenu,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10162.txt
1774,niti je na bilo koji drugi način ugrozio njeno spokojstvo.,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10162.txt
1775,imali su jedan razgovor,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10162.txt
1776,koji može da se protumači kao svađa,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10162.txt
1777,ali ništa naročito.,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10162.txt
1778,na njen zahtjev je poveo kod njene porodice,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10162.txt
1779,gdje su je njena braća nagovorila da ga prijavi policiji,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10162.txt
1780,ali su sada njihovi odnosi odlični.,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10162.txt
1781,na pretresu je dodao da je tačno da je oštećena imala povredu,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10162.txt
1782,ali joj on istu nije nanio,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10162.txt
1783,nakon što su se posvađali,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10162.txt
1784,povukla je vrata naglo i vratima se udarila po glavi.,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10162.txt
1785,ne zna tačno kojim su je dijelom vrata udarila,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10162.txt
1786,da li ivicom ili frontalnim dijelom,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10162.txt
1787,ali u svakom slušaju,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10162.txt
1788,oštećenu nije udario stisnutom pesnicom u predjelu glave.,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10162.txt
1789,u završnoj riječi je istakao da okrivljeni nije izvršio krivično djelo koje mu je stavljeno na teret,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10162.txt
1790,niti ima i jednog dokaza za to.,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10162.txt
1791,nije sporno da je došlo do verbalnog sukoba među njima,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10162.txt
1792,ali ne i do fizičkog napada na oštećenu,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10162.txt
1793,koja se povrijedila prilkom neopreznog izlaska iz kuće,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10162.txt
1794,udarom o vrata.,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10162.txt
1795,pri tome sud je prihvatio odbranu okrivljenog,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10162.txt
1796,obzirom da je oštećeni istakla da joj nije nanio povredu,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10162.txt
1797,tako što je udario stisnnutom pesnicom,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10162.txt
1798,već je ta povreda nastala od udara o vrata,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10162.txt
1799,a vještačenjem je utvrđeno da je povreda mogla nastati na način kako to tvrdi oštećena.,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10162.txt
1800,dokumentacije i nalaza i mišljenja vještaka med.struke dr. m. b. utvrđeno je da je oštećena zadobila povredu – krvni podliv gornje usne,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10162.txt
1801,koja se kvalifikuju kao laka tjelesna povreda.,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10162.txt
1802,povreda je nanijeta tupom mehaničkom silom relativno slabog inteziteta,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10162.txt
1803,a dovoljno da izazove krvni podliv gornje usne.,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10162.txt
1804,na pretresu je pojasnio da je povreda mogla nastati na način kako oštećena tvrdi,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10162.txt
1805,tako što je glavom udarila u ivicu vrata.,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10162.txt
1806,isti je stepen vjerovatnoće da je povreda nastala od ivice vrata ili od stisnute pesnice.,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10162.txt
1807,sud je prihvatio prednje dokaze,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10162.txt
1808,na osnovu kojih je utvrđeno da oštećena u predmetnom dogadjaju zadobila laku tjelesnu povredu – krvni podliv gornje usne,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10162.txt
1809,koja je mogla nastati udarcem od ivicu vrata,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10162.txt
1810,kako to oštećena tvrdi.,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10162.txt
1811,oštećena b. a.,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10162.txt
1812,u svom iskazu datom tokom postupka je istakla,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10162.txt
1813,da su je braća nagovorila da okrivljenog prijavi,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10162.txt
1814,da sa njim živi u odličnim odnosima,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10162.txt
1815,nije je maltretirao,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10162.txt
1816,niti na bilo koji način oštetio,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10162.txt
1817,nije je udario,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10162.txt
1818,posvađali su se i ona ga je opsovala,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10162.txt
1819,njemu je bilo krivo,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10162.txt
1820,pa je vikao na nju,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10162.txt
1821,krenula je da izađe i kada je otvarala vrata,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10162.txt
1822,udarila je o ivicu vrata i tom prilikom zadobila povredu.,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10162.txt
1823,okrivljeni joj nije nanio povredu tako što je udario stisnutom pesnicom,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10162.txt
1824,već je ta povreda nastala od udara od vrata.,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10162.txt
1825,sada ponovo živi sa suprugom,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10162.txt
